yymmdd,year,month,day,day_of_year,Depth,Temp,Sal,O2,NO3,PO4,POC,PON,BAC,PP
2009-08-15,2009,8,15,227,101.4,20.797,36.688,194.0,1.45,0.0,20.53,5.36,2.8,1.71
2009-08-15,2009,8,15,227,120.2,20.198,36.67,196.7,1.89,0.06,12.29,3.74,3.3,0.31
2009-08-15,2009,8,15,227,141.3,19.586,36.633,208.4,1.46,0.04,12.91,3.03,3.6,0.05
2009-09-12,2009,9,12,255,4.6,28.227,36.436,196.9,0.05,0.04,48.43,9.88,4.4,5.61
2009-09-12,2009,9,12,255,20.0,28.109,36.421,204.8,0.0,0.05,54.38,8.91,6.7,5.95
2009-09-12,2009,9,12,255,40.8,24.723,36.594,224.6,0.0,0.04,51.75,10.44,6.8,6.62
2009-09-12,2009,9,12,255,60.5,22.789,36.668,226.2,0.0,0.04,51.75,10.44,7.1,4.44
2009-09-12,2009,9,12,255,80.9,20.773,36.687,219.4,0.16,0.04,33.15,8.78,6.0,3.11
2009-09-12,2009,9,12,255,100.6,19.992,36.649,215.9,0.43,0.05,36.11,8.39,4.2,1.17
2009-09-12,2009,9,12,255,120.7,19.627,36.64,208.5,1.1,0.06,36.11,8.39,3.3,0.35
2009-09-12,2009,9,12,255,139.0,19.424,36.635,207.1,1.34,0.07,33.05,9.91,3.1,0.07
2009-10-10,2009,10,10,283,4.2,27.121,36.433,201.2,0.0,0.04,14.68,4.28,3.2,3.73
2009-10-10,2009,10,10,283,20.1,26.888,36.318,200.2,0.0,0.04,27.33,5.07,6.8,3.0
2009-10-10,2009,10,10,283,39.6,27.083,36.431,202.9,0.0,0.05,17.07,4.62,6.0,1.95
2009-10-10,2009,10,10,283,59.9,25.372,36.571,209.6,0.0,0.05,19.24,5.01,6.0,3.29
2009-10-10,2009,10,10,283,80.2,22.823,36.738,209.5,0.0,0.04,19.23,5.46,5.5,7.94
2009-10-10,2009,10,10,283,99.0,21.214,36.701,203.3,0.69,0.07,16.07,4.61,3.4,1.41
2009-10-10,2009,10,10,283,119.6,20.431,36.695,203.1,1.23,0.07,6.93,3.35,2.8,0.15
2009-10-10,2009,10,10,283,139.1,19.803,36.659,203.3,1.34,0.07,4.55,2.91,2.8,-0.02
2009-11-08,2009,11,8,312,5.2,24.516,36.387,206.1,0.0,0.0,24.17,5.02,6.1,1.95
2009-11-08,2009,11,8,312,19.6,24.529,36.387,205.7,0.0,0.0,19.95,4.26,6.2,2.38
2009-11-08,2009,11,8,312,39.5,24.534,36.387,207.2,0.0,0.0,19.22,4.09,5.6,2.74
2009-11-08,2009,11,8,312,60.3,24.537,36.387,206.8,0.0,0.0,22.0,4.97,4.3,1.47
2009-11-08,2009,11,8,312,78.9,24.268,36.535,206.3,0.0,0.0,17.44,4.2,4.7,1.76
2009-11-08,2009,11,8,312,100.5,22.848,36.707,198.7,0.23,0.0,22.29,5.55,6.0,1.15
2009-11-08,2009,11,8,312,121.0,21.518,36.718,197.5,1.22,0.0,24.14,3.56,3.1,0.15
2009-11-08,2009,11,8,312,141.4,20.57,36.685,201.4,1.33,0.0,6.61,2.51,2.4,-0.07
2009-12-09,2009,12,9,343,4.6,23.004,36.52,211.2,0.0,0.0,28.4,4.66,5.2,4.32
2009-12-09,2009,12,9,343,20.1,22.898,36.519,212.0,0.0,0.0,21.95,3.79,8.4,5.61
2009-12-09,2009,12,9,343,39.7,22.895,36.517,212.5,0.0,0.0,22.27,4.03,5.4,4.28
2009-12-09,2009,12,9,343,60.2,22.745,36.499,211.5,0.0,0.0,25.05,5.12,4.6,2.53
2009-12-09,2009,12,9,343,80.9,22.604,36.517,208.6,0.13,0.0,15.86,3.1,4.4,0.49
2009-12-09,2009,12,9,343,99.3,21.972,36.681,206.1,0.49,0.0,15.7,3.05,4.4,0.52
2009-12-09,2009,12,9,343,120.3,20.593,36.687,194.8,1.44,0.0,8.95,1.61,2.7,-0.06
2009-12-09,2009,12,9,343,141.3,19.794,36.651,202.7,1.63,0.04,6.91,1.71,3.1,-0.1
2010-02-24,2010,2,24,55,79.6,18.471,36.606,220.5,1.78,0.04,16.87,4.16,3.8,3.29
2010-02-24,2010,2,24,55,119.9,18.507,36.607,220.9,2.01,0.05,13.16,3.4,5.0,0.44
2010-02-24,2010,2,24,55,139.8,18.481,36.606,220.6,2.05,0.04,23.49,5.28,3.5,0.06
2010-03-25,2010,3,25,84,40.6,18.712,36.61,235.7,0.21,0.0,50.25,10.87,4.1,8.59
2010-03-25,2010,3,25,84,60.2,18.817,36.622,227.6,0.21,0.0,26.97,7.45,4.4,2.12
2010-03-25,2010,3,25,84,80.2,18.504,36.611,222.7,0.92,0.0,23.52,6.18,4.7,0.75
2010-03-25,2010,3,25,84,100.9,18.486,36.609,222.4,1.64,0.04,15.94,4.51,5.0,1.51
2010-03-25,2010,3,25,84,119.9,18.46,36.607,220.0,1.64,0.05,13.94,3.72,4.8,0.09
2010-03-25,2010,3,25,84,140.8,18.407,36.601,217.6,2.0,0.06,10.06,3.18,4.4,0.42
2010-04-07,2010,4,7,97,79.1,18.394,36.603,230.1,0.87,0.0,49.2,9.88,9.6,-0.29
2010-04-07,2010,4,7,97,100.1,18.377,36.602,227.8,1.17,0.0,27.52,6.35,8.0,0.17
2010-04-07,2010,4,7,97,119.6,18.372,36.602,227.6,1.29,0.0,37.62,7.06,8.4,-0.01
2010-04-07,2010,4,7,97,140.0,18.358,36.6,226.2,1.34,0.0,11.13,3.35,5.9,0.09
2010-04-22,2010,4,22,112,4.0,20.086,36.747,225.5,0.2,0.0,23.34,5.06,5.0,2.45
2010-04-22,2010,4,22,112,21.0,20.09,36.747,225.7,0.19,0.0,26.18,5.59,6.0,2.83
2010-04-22,2010,4,22,112,40.3,20.086,36.746,227.0,0.19,0.0,20.54,4.65,6.0,4.06
2010-04-22,2010,4,22,112,59.6,20.055,36.745,225.6,0.2,0.0,25.16,5.82,7.2,3.77
2010-04-22,2010,4,22,112,79.8,19.327,36.674,214.4,0.87,0.0,28.62,6.82,9.5,6.21
2010-04-22,2010,4,22,112,101.4,19.033,36.649,211.0,1.78,0.04,11.58,3.7,5.1,0.97
2010-04-22,2010,4,22,112,121.0,18.912,36.641,211.1,2.22,0.04,7.14,2.23,3.9,0.24
2010-04-22,2010,4,22,112,139.1,18.76,36.632,210.6,2.41,0.04,5.0,2.17,2.5,0.07
2010-05-14,2010,5,14,134,4.9,20.3,36.684,228.8,0.2,0.0,52.9,7.04,8.5,9.73
2010-05-14,2010,5,14,134,79.9,18.763,36.621,221.6,1.32,0.0,25.29,6.27,6.3,2.74
2010-05-14,2010,5,14,134,100.5,18.498,36.611,215.0,2.58,0.09,16.17,4.4,5.8,0.36
2010-06-23,2010,6,23,174,2.4,27.176,36.769,208.7,0.2,0.0,24.54,5.1,6.5,9.17
2010-06-23,2010,6,23,174,99.9,18.531,36.609,217.2,1.88,0.0,17.14,4.64,6.6,0.75
2010-06-23,2010,6,23,174,120.0,18.417,36.602,214.1,2.67,0.0,9.91,3.12,3.3,0.06
2010-07-24,2010,7,24,205,5.1,28.419,36.923,200.5,0.0,0.0,21.53,3.71,3.7,3.9
2010-07-24,2010,7,24,205,21.6,27.324,36.85,205.0,0.0,0.0,31.09,4.68,3.9,4.06
2010-07-24,2010,7,24,205,39.8,23.08,36.761,238.1,0.0,0.0,33.88,4.41,5.4,4.21
2010-07-24,2010,7,24,205,60.7,21.529,36.737,228.3,0.0,0.0,38.42,6.21,5.7,3.79
2010-07-24,2010,7,24,205,81.1,20.284,36.699,227.9,0.0,0.0,33.61,6.67,4.5,2.66
2010-07-24,2010,7,24,205,100.4,19.644,36.671,216.6,0.0,0.0,30.04,5.96,4.0,2.09
2010-07-24,2010,7,24,205,120.2,19.268,36.651,203.7,1.06,0.0,17.85,3.9,3.6,0.59
2010-07-24,2010,7,24,205,140.1,19.08,36.675,200.7,1.94,0.04,12.29,2.74,2.5,0.12
2010-08-21,2010,8,21,233,4.6,28.721,36.672,196.1,0.19,0.04,24.74,3.51,4.1,4.92
2010-08-21,2010,8,21,233,19.7,28.206,36.683,198.9,0.19,0.0,21.42,3.69,6.2,6.22
2010-08-21,2010,8,21,233,39.4,23.674,36.781,230.1,0.22,0.0,26.71,4.25,6.8,4.96
2010-08-21,2010,8,21,233,60.0,21.492,36.725,222.6,0.21,0.0,25.04,4.31,7.1,4.62
2010-08-21,2010,8,21,233,79.3,19.919,36.662,220.1,0.45,0.0,24.41,4.69,4.7,5.72
2010-08-21,2010,8,21,233,99.7,19.498,36.682,198.0,0.21,0.0,15.53,3.37,3.2,1.39
2010-08-21,2010,8,21,233,120.1,19.172,36.651,199.4,0.38,0.0,12.13,1.8,2.5,0.23
2010-08-21,2010,8,21,233,140.5,18.876,36.63,206.7,1.53,0.0,7.61,2.05,2.3,0.14
2010-09-06,2010,9,6,249,39.8,24.504,36.679,210.7,0.08,0.0,33.27,4.42,4.1,2.94
2010-09-06,2010,9,6,249,59.7,22.416,36.739,213.0,0.06,0.0,36.49,5.3,4.0,6.33
2010-09-06,2010,9,6,249,79.9,21.345,36.733,210.3,0.36,0.0,34.87,5.11,3.1,4.02
2010-09-06,2010,9,6,249,98.2,20.143,36.692,205.2,1.18,0.0,24.41,2.97,2.7,0.48
2010-09-06,2010,9,6,249,120.0,19.572,36.671,204.9,1.59,0.09,18.21,2.15,2.5,0.06
2010-10-07,2010,10,7,280,4.9,25.901,36.558,204.1,0.08,0.0,24.59,3.66,6.2,2.37
2010-10-07,2010,10,7,280,19.9,25.94,36.52,204.2,0.09,0.0,23.56,3.84,6.2,2.08
2010-10-07,2010,10,7,280,39.9,25.961,36.614,205.2,0.09,0.0,35.33,4.88,7.1,0.46
2010-10-07,2010,10,7,280,59.4,24.902,36.531,204.2,0.09,0.0,30.92,4.88,5.8,4.3
2010-10-07,2010,10,7,280,79.4,23.011,36.664,207.6,0.23,0.0,31.41,5.78,5.8,4.7
2010-10-07,2010,10,7,280,100.5,21.285,36.711,195.9,1.35,0.05,24.53,4.29,4.8,1.36
2010-10-07,2010,10,7,280,120.7,20.601,36.698,194.1,1.8,0.05,38.1,5.59,3.8,0.22
2010-10-07,2010,10,7,280,137.7,20.058,36.677,194.9,2.39,0.06,17.54,1.71,2.3,0.13
2010-11-11,2010,11,11,315,9.2,24.254,36.782,207.2,0.09,0.0,32.91,4.79,6.0,4.62
2010-11-11,2010,11,11,315,20.0,24.254,36.781,207.4,0.08,0.0,27.81,3.04,6.0,2.45
2010-11-11,2010,11,11,315,40.1,24.257,36.781,209.6,0.08,0.0,33.54,4.47,5.9,2.22
2010-11-11,2010,11,11,315,60.6,24.259,36.78,207.2,0.08,0.0,35.49,3.3,5.6,1.92
2010-11-11,2010,11,11,315,78.6,24.169,36.776,207.2,0.12,0.0,30.04,4.01,4.7,0.43
2010-11-11,2010,11,11,315,98.2,20.573,36.698,199.0,1.18,0.04,26.92,3.17,4.6,4.39
2010-11-11,2010,11,11,315,118.0,19.754,36.672,197.3,2.62,0.08,14.13,2.01,2.8,0.01
2010-11-11,2010,11,11,315,140.3,19.285,36.646,196.9,2.64,0.06,14.46,1.55,2.8,0.09
2010-12-09,2010,12,9,343,3.8,22.185,36.643,210.3,0.13,0.0,22.33,4.38,4.5,4.36
2010-12-09,2010,12,9,343,17.7,22.191,36.643,213.4,0.13,0.0,23.43,4.63,5.9,5.93
2010-12-09,2010,12,9,343,38.3,22.196,36.641,209.6,0.13,0.0,22.9,4.37,6.0,3.12
2010-12-09,2010,12,9,343,60.0,22.195,36.639,214.3,0.14,0.0,22.98,5.35,6.3,1.85
2010-12-09,2010,12,9,343,78.0,22.189,36.637,210.3,0.14,0.0,18.91,4.12,5.8,-0.78
2010-12-09,2010,12,9,343,97.1,22.144,36.632,212.6,0.2,0.0,21.57,4.83,5.7,0.06
2010-12-09,2010,12,9,343,120.9,20.504,36.687,192.2,1.99,0.06,10.89,2.54,2.9,0.95
2010-12-09,2010,12,9,343,139.5,19.671,36.647,192.2,2.41,0.06,9.91,2.28,2.8,1.27
2011-03-06,2011,3,6,65,4.9,18.905,36.665,226.3,1.09,0.0,20.29,3.98,8.1,15.71
2011-03-06,2011,3,6,65,19.1,18.909,36.665,226.0,1.1,0.04,21.58,3.85,6.9,13.58
2011-03-06,2011,3,6,65,40.3,18.916,36.665,227.5,1.09,0.04,21.23,3.43,6.4,6.03
2011-03-06,2011,3,6,65,58.8,18.921,36.665,224.3,1.07,0.04,21.2,3.9,6.9,4.12
2011-03-06,2011,3,6,65,79.6,18.931,36.665,225.9,1.04,0.04,17.93,3.81,6.7,1.31
2011-03-06,2011,3,6,65,100.1,18.934,36.665,226.0,1.08,0.04,20.76,3.98,6.3,0.44
2011-03-06,2011,3,6,65,119.1,18.934,36.665,225.5,1.11,0.04,17.43,3.64,5.9,0.13
2011-03-06,2011,3,6,65,139.3,18.937,36.665,227.2,1.14,0.04,16.74,3.98,5.9,-0.12
2011-03-27,2011,3,27,86,4.2,18.932,36.677,232.0,0.14,0.0,31.67,6.17,8.1,16.25
2011-03-27,2011,3,27,86,19.0,18.79,36.675,232.4,0.12,0.0,39.5,8.06,7.7,15.49
2011-03-27,2011,3,27,86,39.1,18.79,36.675,231.9,0.13,0.0,44.15,9.51,7.3,16.41
2011-03-27,2011,3,27,86,59.7,18.779,36.675,229.0,0.39,0.0,32.28,7.56,7.0,6.08
2011-03-27,2011,3,27,86,79.7,18.753,36.673,224.8,0.87,0.0,21.34,4.85,7.4,2.01
2011-03-27,2011,3,27,86,99.2,18.662,36.663,224.0,1.06,0.0,29.4,7.12,6.8,0.17
2011-03-27,2011,3,27,86,120.0,18.497,36.636,224.0,1.39,0.05,21.54,5.48,4.8,0.08
2011-03-27,2011,3,27,86,140.0,18.453,36.628,218.3,1.85,0.07,14.1,3.34,4.5,0.08
2011-04-07,2011,4,7,97,38.5,18.642,36.666,231.3,0.6,0.0,39.02,7.75,10.2,12.14
2011-04-07,2011,4,7,97,80.2,18.583,36.66,229.7,0.78,0.07,32.01,6.97,10.5,0.85
2011-04-07,2011,4,7,97,100.7,18.458,36.65,222.5,1.52,0.06,19.73,4.5,7.1,0.03
2011-04-07,2011,4,7,97,118.7,18.384,36.643,217.2,2.3,0.12,11.95,2.75,6.7,0.01
2011-04-07,2011,4,7,97,138.8,18.326,36.632,220.8,2.07,0.1,15.72,2.03,6.1,-0.02
2011-04-27,2011,4,27,117,5.1,20.974,36.74,225.1,0.0,0.0,24.56,4.39,7.1,5.54
2011-04-27,2011,4,27,117,20.2,20.495,36.73,229.3,0.0,0.0,33.55,6.08,7.6,4.02
2011-04-27,2011,4,27,117,60.8,18.877,36.664,222.4,0.0,0.0,46.95,10.24,6.8,8.04
2011-04-27,2011,4,27,117,79.1,18.567,36.648,223.4,1.62,0.0,18.83,4.27,6.1,4.05
2011-04-27,2011,4,27,117,99.3,18.472,36.64,216.8,1.73,0.05,10.3,2.44,4.7,4.1
2011-04-27,2011,4,27,117,120.2,18.358,36.623,216.8,2.63,0.08,8.21,2.38,3.7,0.06
2011-05-18,2011,5,18,138,3.5,21.441,36.818,222.6,0.0,0.0,27.63,5.21,6.9,2.83
2011-05-18,2011,5,18,138,20.9,20.425,36.719,226.5,0.0,0.0,36.49,6.16,6.8,6.25
2011-05-18,2011,5,18,138,39.1,20.277,36.71,228.0,0.0,0.0,43.37,6.93,7.4,4.61
2011-05-18,2011,5,18,138,79.7,18.809,36.652,217.7,1.67,0.06,19.95,5.01,5.8,1.64
2011-05-18,2011,5,18,138,101.1,18.613,36.639,216.0,2.17,0.06,14.22,3.34,4.3,0.41
2011-05-18,2011,5,18,138,120.1,18.468,36.632,213.3,2.39,0.08,9.38,2.25,3.5,-0.02
2011-05-18,2011,5,18,138,139.9,18.346,36.621,213.3,2.68,0.12,4.64,1.54,2.9,-0.04
2011-06-16,2011,6,16,167,4.3,23.739,36.694,213.3,0.11,0.04,31.07,4.85,8.5,4.66
2011-06-16,2011,6,16,167,19.3,23.237,36.792,214.2,0.11,0.04,36.09,5.48,7.4,4.56
2011-06-16,2011,6,16,167,41.1,21.031,36.738,229.3,0.11,0.0,50.74,7.92,7.6,6.86
2011-06-16,2011,6,16,167,58.7,20.495,36.732,228.3,0.11,0.0,42.38,7.7,8.3,9.06
2011-06-16,2011,6,16,167,80.4,19.616,36.697,221.6,0.31,0.0,28.22,5.35,6.6,2.73
2011-06-16,2011,6,16,167,99.9,19.268,36.687,214.7,0.65,0.0,25.66,5.29,6.8,1.2
2011-06-16,2011,6,16,167,119.3,18.974,36.669,216.2,1.35,0.06,14.87,2.75,5.4,0.18
2011-06-16,2011,6,16,167,141.0,18.779,36.653,212.7,1.86,0.07,10.22,2.49,3.8,0.06
2011-07-07,2011,7,7,188,4.9,27.485,36.902,201.3,0.11,0.0,19.77,3.75,6.9,1.97
2011-07-07,2011,7,7,188,19.6,24.221,36.709,215.4,0.11,0.0,31.9,5.15,8.4,3.06
2011-07-07,2011,7,7,188,40.3,21.567,36.738,234.1,0.11,0.0,40.23,6.42,7.7,4.88
2011-07-07,2011,7,7,188,60.9,20.459,36.713,227.8,0.11,0.04,43.44,7.56,7.5,4.18
2011-07-07,2011,7,7,188,80.0,19.521,36.67,223.7,0.18,0.04,31.13,5.97,6.8,2.35
2011-07-07,2011,7,7,188,99.3,18.99,36.653,211.2,1.36,0.06,25.03,5.71,6.3,1.54
2011-07-07,2011,7,7,188,120.8,18.696,36.643,210.0,2.25,0.1,14.91,3.68,5.4,0.31
2011-09-13,2011,9,13,256,5.6,28.295,36.713,201.8,0.0,0.0,25.3,3.15,5.4,2.01
2011-09-13,2011,9,13,256,19.6,28.114,36.703,199.8,0.0,0.0,37.55,0.0,5.5,1.98
2011-09-13,2011,9,13,256,39.3,25.566,36.855,232.0,0.0,0.0,40.61,2.44,5.7,2.11
2011-09-13,2011,9,13,256,59.5,22.836,36.889,231.7,0.0,0.0,24.26,0.72,5.9,1.14
2011-09-13,2011,9,13,256,80.0,21.272,36.79,224.3,0.0,0.0,17.45,1.28,6.1,1.03
2011-09-13,2011,9,13,256,99.5,20.842,36.794,211.8,0.0,0.0,11.77,0.94,5.1,0.76
2011-09-13,2011,9,13,256,119.8,19.593,36.701,200.4,0.49,0.0,11.69,0.56,4.7,0.31
2011-09-13,2011,9,13,256,139.0,19.166,36.671,207.1,0.64,0.05,3.25,0.59,3.2,0.05
2011-11-01,2011,11,1,305,81.5,26.017,36.365,196.0,0.0,0.0,25.57,4.22,6.0,2.08
2011-11-01,2011,11,1,305,98.7,23.785,36.693,195.0,0.33,0.0,18.23,3.49,5.6,0.74
2011-11-01,2011,11,1,305,119.0,22.011,36.763,188.7,1.42,0.0,15.15,2.76,3.2,0.15
2011-11-01,2011,11,1,305,139.5,20.929,36.752,188.4,1.88,0.06,8.45,1.84,3.5,0.0
2011-11-18,2011,11,18,322,4.0,24.245,36.483,207.8,0.0,0.0,28.14,5.83,5.7,4.31
2011-11-18,2011,11,18,322,19.8,24.254,36.482,207.7,0.0,0.0,29.96,5.56,6.9,4.54
2011-11-18,2011,11,18,322,40.2,24.264,36.49,207.6,0.0,0.0,23.13,5.49,6.2,2.45
2011-11-18,2011,11,18,322,60.3,24.281,36.522,208.1,0.0,0.0,23.99,5.1,7.1,0.96
2011-11-18,2011,11,18,322,80.2,24.359,36.574,208.1,0.06,0.0,31.21,6.81,5.4,0.55
2011-11-18,2011,11,18,322,99.3,21.589,36.75,196.5,1.41,0.06,13.79,4.17,4.5,0.2
2011-11-18,2011,11,18,322,119.9,20.318,36.719,192.6,2.13,0.09,10.48,3.26,3.0,0.01
2011-11-18,2011,11,18,322,139.5,19.474,36.686,191.2,2.72,0.11,11.07,2.6,2.6,-0.13
2011-12-09,2011,12,9,343,4.7,22.871,36.587,212.3,0.0,0.0,21.79,3.85,6.2,5.55
2011-12-09,2011,12,9,343,19.7,22.867,36.588,212.2,0.0,0.0,24.98,3.73,6.4,4.72
2011-12-09,2011,12,9,343,39.7,22.781,36.557,212.3,0.0,0.0,46.98,3.85,5.8,4.18
2011-12-09,2011,12,9,343,60.3,22.795,36.564,212.1,0.0,0.0,30.98,6.91,5.6,1.85
2011-12-09,2011,12,9,343,81.2,22.707,36.547,210.1,0.14,0.0,21.25,8.94,5.7,0.65
2011-12-09,2011,12,9,343,100.4,21.508,36.736,187.6,2.14,0.1,9.06,2.74,3.3,0.36
2011-12-09,2011,12,9,343,120.6,20.764,36.734,187.9,2.52,0.11,8.69,2.19,2.9,0.09
2011-12-09,2011,12,9,343,139.3,19.962,36.695,191.3,2.54,0.11,7.95,2.07,2.4,-0.07
2012-01-30,2012,1,30,30,4.5,20.738,36.455,223.0,0.0,0.0,35.95,6.75,8.5,12.82
2012-01-30,2012,1,30,30,19.5,20.742,36.455,221.2,0.12,0.0,34.45,7.24,7.0,11.95
2012-01-30,2012,1,30,30,38.4,20.723,36.455,219.5,0.14,0.0,22.11,4.91,6.5,4.53
2012-01-30,2012,1,30,30,79.7,20.767,36.536,219.4,0.09,0.0,21.41,4.85,7.4,0.23
2012-01-30,2012,1,30,30,101.0,20.842,36.577,217.7,0.2,0.0,15.81,3.93,6.1,0.21
2012-01-30,2012,1,30,30,117.4,20.848,36.577,215.0,0.44,0.0,19.23,4.73,5.6,0.01
2012-01-30,2012,1,30,30,139.4,20.697,36.6,196.3,2.51,0.1,12.54,2.52,4.0,-0.03
2012-02-10,2012,2,10,41,4.4,20.749,36.57,224.7,0.05,0.0,39.93,5.88,7.4,5.25
2012-02-10,2012,2,10,41,19.2,20.721,36.564,224.6,0.05,0.0,32.52,6.13,7.9,3.94
2012-02-10,2012,2,10,41,39.5,20.692,36.557,224.3,0.05,0.0,33.15,6.2,6.7,2.85
2012-02-10,2012,2,10,41,59.6,20.635,36.561,220.9,0.29,0.0,16.23,3.92,6.6,1.4
2012-02-10,2012,2,10,41,79.4,20.611,36.566,220.2,0.33,0.0,14.14,2.76,6.3,0.25
2012-02-10,2012,2,10,41,100.1,20.61,36.565,221.2,0.23,0.0,19.52,4.18,6.4,0.86
2012-02-10,2012,2,10,41,119.7,20.581,36.561,213.0,0.93,0.05,13.03,2.88,5.1,0.08
2012-03-29,2012,3,29,89,4.7,20.442,36.66,225.0,0.05,0.0,30.69,5.83,6.6,2.17
2012-03-29,2012,3,29,89,19.7,20.448,36.659,224.7,0.05,0.0,28.35,5.83,6.6,3.96
2012-03-29,2012,3,29,89,38.4,20.454,36.66,225.0,0.0,0.0,34.02,5.76,6.6,3.87
2012-03-29,2012,3,29,89,58.5,20.453,36.66,224.7,0.06,0.0,28.06,5.57,6.6,2.8
2012-03-29,2012,3,29,89,78.0,20.454,36.659,224.4,0.08,0.0,18.54,3.72,6.6,1.06
2012-03-29,2012,3,29,89,99.5,20.018,36.605,223.6,0.13,0.0,24.77,5.31,6.6,0.75
2012-03-29,2012,3,29,89,119.5,19.74,36.582,224.1,0.35,0.0,22.06,5.06,6.6,0.19
2012-03-29,2012,3,29,89,139.0,19.609,36.56,226.4,0.27,0.0,23.47,4.8,6.6,-0.01
2012-04-12,2012,4,12,103,5.5,20.431,36.651,225.2,0.13,0.0,33.55,5.38,6.3,2.23
2012-04-12,2012,4,12,103,19.4,20.276,36.663,225.1,0.08,0.0,34.2,5.63,5.8,3.21
2012-04-12,2012,4,12,103,39.4,20.229,36.658,225.4,0.07,0.0,31.89,5.31,5.2,3.26
2012-04-12,2012,4,12,103,60.3,20.204,36.652,225.7,0.08,0.0,27.03,4.93,5.8,3.02
2012-04-12,2012,4,12,103,78.8,20.179,36.648,223.7,0.08,0.0,35.25,6.15,6.3,1.77
2012-04-12,2012,4,12,103,100.1,20.177,36.649,225.0,0.1,0.0,20.88,4.48,5.1,0.94
2012-04-12,2012,4,12,103,120.2,20.096,36.647,224.3,0.17,0.0,19.5,4.42,5.2,0.35
2012-04-12,2012,4,12,103,139.2,19.98,36.621,223.1,0.27,0.0,15.9,3.53,5.6,0.13
2012-04-26,2012,4,26,117,5.1,20.672,36.706,226.0,0.0,0.0,17.99,4.03,6.7,1.33
2012-04-26,2012,4,26,117,20.2,20.673,36.705,225.5,0.0,0.0,25.46,4.74,6.6,1.87
2012-04-26,2012,4,26,117,39.7,20.545,36.698,226.0,0.0,0.0,28.74,5.92,6.7,1.88
2012-04-26,2012,4,26,117,59.9,20.408,36.682,223.9,0.08,0.0,34.07,7.44,7.2,1.4
2012-04-26,2012,4,26,117,80.8,20.308,36.669,224.2,0.05,0.0,23.68,5.53,7.5,1.15
2012-04-26,2012,4,26,117,103.5,20.044,36.624,223.4,0.12,0.0,27.13,6.3,6.8,1.5
2012-04-26,2012,4,26,117,120.2,20.033,36.639,222.4,0.3,0.0,15.8,4.41,6.0,0.57
2012-04-26,2012,4,26,117,139.5,19.817,36.608,220.4,0.54,0.0,11.86,3.43,4.1,0.21
2012-05-20,2012,5,20,141,6.0,21.188,36.537,226.2,0.07,0.0,36.05,5.79,9.4,3.45
2012-05-20,2012,5,20,141,21.2,20.64,36.577,227.6,0.07,0.0,37.18,6.11,8.1,6.25
2012-05-20,2012,5,20,141,38.9,20.337,36.618,230.4,0.07,0.0,34.94,6.24,7.8,4.94
2012-05-20,2012,5,20,141,61.0,19.666,36.583,231.0,0.07,0.0,36.43,7.01,8.6,8.77
2012-05-20,2012,5,20,141,80.3,19.345,36.52,226.1,0.18,0.0,37.98,8.09,7.0,3.03
2012-05-20,2012,5,20,141,119.8,19.19,36.532,217.8,1.15,0.0,9.98,2.61,4.7,0.0
2012-05-20,2012,5,20,141,139.3,19.341,36.607,217.3,1.2,0.0,9.0,2.36,4.4,0.08
2012-06-19,2012,6,19,171,4.4,22.875,36.331,217.5,0.07,0.0,24.35,3.95,6.6,5.51
2012-06-19,2012,6,19,171,21.1,22.863,36.36,218.0,0.07,0.0,31.53,4.98,6.7,3.7
2012-06-19,2012,6,19,171,40.4,20.485,36.587,231.5,0.07,0.0,28.81,4.65,6.3,2.6
2012-06-19,2012,6,19,171,60.5,19.738,36.586,234.2,0.07,0.05,34.45,5.66,6.3,5.14
2012-06-19,2012,6,19,171,78.7,19.532,36.586,231.7,0.07,0.0,26.06,4.71,6.6,3.75
2012-06-19,2012,6,19,171,100.3,19.508,36.585,220.4,0.6,0.0,24.68,4.71,7.7,0.99
2012-06-19,2012,6,19,171,119.9,19.362,36.575,218.5,1.16,0.0,11.62,2.49,3.8,0.13
2012-06-19,2012,6,19,171,140.8,19.329,36.573,218.5,1.18,0.0,7.94,2.04,3.8,0.01
2012-07-13,2012,7,13,195,4.3,26.851,36.408,205.0,0.0,0.0,20.57,7.67,0.7,5.63
2012-07-13,2012,7,13,195,19.7,24.815,36.39,216.4,0.0,0.0,29.69,6.45,0.7,2.31
2012-07-13,2012,7,13,195,39.2,22.271,36.556,230.7,0.0,0.0,29.33,6.64,0.9,5.33
2012-07-13,2012,7,13,195,60.0,20.299,36.592,227.5,0.0,0.0,34.89,7.21,0.7,4.32
2012-07-13,2012,7,13,195,81.6,19.654,36.587,220.3,0.16,0.0,36.54,9.23,0.9,4.99
2012-07-13,2012,7,13,195,119.2,19.259,36.569,215.6,1.2,0.04,12.65,7.58,0.5,0.13
2012-07-13,2012,7,13,195,140.2,19.166,36.57,213.3,1.62,0.05,9.71,4.99,0.6,-0.04
2012-08-21,2012,8,21,234,4.5,28.549,36.296,197.4,0.0,0.0,24.14,6.02,5.1,4.74
2012-08-21,2012,8,21,234,18.1,28.573,36.338,198.3,0.0,0.0,19.77,5.33,5.6,3.58
2012-08-21,2012,8,21,234,38.4,24.929,36.498,225.4,0.0,0.0,28.57,6.71,6.4,2.18
2012-08-21,2012,8,21,234,60.2,22.32,36.654,231.6,0.0,0.0,29.0,6.7,7.2,2.78
